serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
70026252,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-01-22,0,0,0,0,0.0,2002-04-22,3T17,PURE,0,0,0,,1895-03-19,1985-03-19,0,,0,0,0,0,0,0,0,0,0,0,900,2005-12-24,0,0,1,1,0,,,,,,,,,,,,,26252,5
70026253,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1895-01-22,0,0,0,0,,2014-04-10,5S07,QUAKER,0,0,0,,1895-03-19,2015-03-19,0,,0,0,0,0,0,1,0,0,0,0,800,2014-04-10,0,0,1,1,0,,,,,,,,,,,,,26253,5
70026254,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-01-22,0,0,0,0,0.0,2002-04-22,3U20,QUAKER PURE,0,0,0,,1895-03-19,1985-03-19,0,,0,0,0,0,0,0,0,0,0,0,900,2005-12-24,0,0,1,1,0,,,,,,,,,,,,,26254,5
70026342,,,0,0,0,0,2.0,2006-02-14,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1895-02-28,0,0,0,0,,2006-02-14,5S07,NIAGARA,0,0,0,,1895-04-02,1985-04-02,1,1962-08-07,1,1,0,0,0,1,0,0,0,0,710,2006-02-14,0,0,1,1,0,,,,,,,,,,,,,26342,5
70026355,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-03-09,0,0,0,0,0.0,1989-06-01,3000,BULL'S HEAD,0,0,0,,1895-04-09,1985-04-09,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,26355,5
70026462,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-03-19,0,0,0,0,0.0,2004-06-23,1000,BERMALINE,0,0,0,,1895-04-23,1985-04-23,0,,0,0,0,0,0,0,0,0,0,0,900,2006-01-28,0,0,1,1,0,,,,,,,,,,,,,26462,5
70026468,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,OFFICE OF PUBLIC RECORD - SPECIAL HANDLING,0,0,,1,0,0,0,0,0,0,0,1895-02-26,0,0,0,0,0.0,2009-03-12,3T15,GOLDEN CROWN CIGARS B & R CO.,0,0,0,,1895-04-23,1985-04-23,0,1957-03-05,1,1,0,0,0,1,0,0,0,0,900,2006-01-28,0,0,1,1,0,,,,,,,,,,,,,26468,5
70026528,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-04-01,0,0,0,0,0.0,1989-06-01,3000,VICTOR IN HOC SIGNO VINCIMUS 1885,0,0,0,,1895-05-07,1985-05-07,0,1956-03-27,1,1,0,0,0,1,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,26528,5
70026553,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,DATA BASE MAINTENANCE SECTION,0,0,,1,0,0,0,0,0,0,0,1895-04-17,0,0,0,0,0.0,1991-03-26,1000,GOLDEN-ROD,0,0,0,,1895-05-14,1985-05-14,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,26553,5
70026613,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-04-08,0,0,0,0,0.0,1989-06-01,3000,MILKOSE,0,0,0,,1895-05-28,1985-05-28,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,26613,5
70026717,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,0,0,0,0,0,0,0,0,1895-05-06,0,0,0,0,0.0,1989-06-01,1000,MURALO,0,0,0,,1895-06-18,1985-06-18,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,0,0,,,,,,,,,,,,,26717,5
70026749,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1895-05-31,0,0,0,0,,2014-07-07,3S21,BLATZ BEER B,0,0,0,,1895-07-02,2015-07-02,0,1948-07-13,1,1,0,0,0,1,0,0,0,0,800,2014-07-07,0,0,1,1,0,,,,,,,,,,,,,26749,5
70026824,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-06-01,0,0,0,0,0.0,2002-04-22,3S13,THE A1 INTERNATIONAL SAUCE,0,0,0,,1895-07-16,1985-07-16,0,1955-11-01,1,1,0,0,0,1,0,0,0,0,900,2006-04-22,0,0,1,1,0,,,,,,,,,,,,,26824,5
70026893,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,0,0,0,0,0,0,0,0,1895-04-05,0,0,0,0,0.0,1989-06-01,1000,SHAMROCK,0,0,0,,1895-08-06,1985-08-06,0,1949-10-18,1,0,0,0,0,1,0,0,0,0,900,1986-03-17,0,0,1,0,0,,,,,,,,,,,,,26893,5
70026912,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-06-17,0,0,0,0,0.0,1989-06-01,3000,WB/W,0,0,0,,1895-08-06,1985-08-06,0,,0,0,0,0,0,1,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,26912,5
70027056,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-06-01,0,0,0,0,0.0,1989-06-01,5000,PILGRAM,0,0,0,,1895-09-10,,0,,0,0,0,0,0,0,0,0,0,0,900,1986-06-02,0,0,1,1,0,,,,,,,,,,,,,27056,5
70027057,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-06-01,0,0,0,0,0.0,2004-06-23,5S07,PURITAN,0,0,0,,1895-09-10,1985-09-10,0,,0,0,0,0,0,0,0,0,0,0,900,2006-06-24,0,0,1,1,0,,,,,,,,,,,,,27057,5
70027112,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-08-26,0,0,0,0,0.0,2004-06-23,3S19,HOLOPHANE,0,0,0,,1895-10-01,1985-10-01,0,,0,0,0,0,0,0,0,0,0,0,900,2006-07-15,0,0,1,1,0,,,,,,,,,,,,,27112,5
70027138,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,1,0,0,1,0,0,1895-08-10,0,0,0,0,0.0,1989-06-01,1000,CEREBOS,0,0,0,,1895-10-08,1985-10-08,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,27138,5
70027165,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-08-23,0,0,0,0,0.0,1989-06-01,3000,PUTNAM FADELESS DYES,0,0,0,,1895-10-29,1965-10-29,0,,0,0,0,0,0,0,0,0,0,0,900,1986-05-13,0,0,1,1,0,,,,,,,,,,,,,27165,5
70027269,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1892-11-23,0,0,0,0,0.0,1989-06-01,3000,SWEET CAPORAL MILD & EXTRA FINE WARRANTED THE HIGHEST CLASS OF SKILLED WORK AND FINEST SELECTED TURKISH AND VIRGINIA LEAF NONE ARE GENUINE WITHOUT FAC SIMILE SIGNATURE OF KINNEY BROS ON EACH CIGARETTE AND PACKAGE MANUFACTURED BY THE AMERICAN TOBACCO COMPANY SUCCESSOR NEW YORK USA,0,0,0,,1895-11-19,,0,,0,0,0,0,0,0,0,0,0,0,900,1986-06-10,0,0,1,1,0,,,,,,,,,,,,,27269,5
70027287,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1895-08-10,0,0,0,0,,2016-02-05,3R15,J T DELFT,0,0,0,,1895-11-19,2015-11-19,0,,0,0,0,0,0,1,0,0,0,0,800,2016-02-05,0,0,1,1,0,,,,,,,,,,,,,27287,5
70027326,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1895-10-24,0,0,0,0,0.0,2004-06-23,3R19,GL,0,0,0,,1895-11-26,1985-11-26,0,1948-06-01,1,1,0,0,0,1,0,0,0,0,900,2006-09-02,0,0,1,1,0,,,,,,,,,,,,,27326,5
70027327,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-10-10,0,0,0,0,0.0,1989-06-01,1000,PHANTOM,0,0,0,,1895-11-26,,0,,0,0,0,0,0,0,0,0,0,0,900,1986-06-10,0,0,1,1,0,,,,,,,,,,,,,27327,5
70027388,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1895-10-21,0,0,0,0,0.0,1989-06-01,1000,STYPTICIN,0,0,0,,1895-12-03,1965-12-03,0,,0,0,0,0,0,0,0,0,0,0,900,1986-06-10,0,0,1,1,0,,,,,,,,,,,,,27388,5
